postalCode0,postalCode,Prefecture,City,Following
3550136,3550136,埼玉県,比企郡吉見町,江綱
3550133,3550133,埼玉県,比企郡吉見町,江和井
3550134,3550134,埼玉県,比企郡吉見町,大串
3550127,3550127,埼玉県,比企郡吉見町,大和田
3550125,3550125,埼玉県,比企郡吉見町,蚊斗谷
3550115,3550115,埼玉県,比企郡吉見町,上銀谷
3550105,3550105,埼玉県,比企郡吉見町,上砂
3550165,3550165,埼玉県,比企郡吉見町,上細谷
3550111,3550111,埼玉県,比企郡吉見町,北下砂
3550155,3550155,埼玉県,比企郡吉見町,北吉見
3550137,3550137,埼玉県,比企郡吉見町,久保田
3550124,3550124,埼玉県,比企郡吉見町,久保田新田
3550153,3550153,埼玉県,比企郡吉見町,久米田
3550166,3550166,埼玉県,比企郡吉見町,黒岩
3550164,3550164,埼玉県,比企郡吉見町,小新井
3550151,3550151,埼玉県,比企郡吉見町,御所
3550114,3550114,埼玉県,比企郡吉見町,古名
3550113,3550113,埼玉県,比企郡吉見町,古名新田
3550104,3550104,埼玉県,比企郡吉見町,地頭方
3550116,3550116,埼玉県,比企郡吉見町,下銀谷
3550118,3550118,埼玉県,比企郡吉見町,下細谷
3550123,3550123,埼玉県,比企郡吉見町,須ノ子新田
3550122,3550122,埼玉県,比企郡吉見町,高尾新田
3550167,3550167,埼玉県,比企郡吉見町,田甲
3550119,3550119,埼玉県,比企郡吉見町,中新井
3550106,3550106,埼玉県,比企郡吉見町,中曽根
3550156,3550156,埼玉県,比企郡吉見町,長谷
3550157,3550157,埼玉県,比企郡吉見町,西吉見
3550121,3550121,埼玉県,比企郡吉見町,蓮沼新田
3550110,3550110,埼玉県,比企郡吉見町,東野
3550101,3550101,埼玉県,比企郡吉見町,一ツ木
3550163,3550163,埼玉県,比企郡吉見町,本沢
3550135,3550135,埼玉県,比企郡吉見町,前河内
3550162,3550162,埼玉県,比企郡吉見町,松崎
3550112,3550112,埼玉県,比企郡吉見町,丸貫
3550126,3550126,埼玉県,比企郡吉見町,万光寺
3550154,3550154,埼玉県,比企郡吉見町,南吉見
3550102,3550102,埼玉県,比企郡吉見町,明秋
3550117,3550117,埼玉県,比企郡吉見町,谷口
3550161,3550161,埼玉県,比企郡吉見町,山ノ下
3550152,3550152,埼玉県,比企郡吉見町,和名
3500300,3500300,埼玉県,比企郡鳩山町,以下に掲載がない場合
3500321,3500321,埼玉県,比企郡鳩山町,赤沼
3500311,3500311,埼玉県,比企郡鳩山町,石坂
3500305,3500305,埼玉県,比企郡鳩山町,泉井
3500322,3500322,埼玉県,比企郡鳩山町,今宿
3500302,3500302,埼玉県,比企郡鳩山町,大橋
3500301,3500301,埼玉県,比企郡鳩山町,奥田
3500314,3500314,埼玉県,比企郡鳩山町,楓ケ丘
3500303,3500303,埼玉県,比企郡鳩山町,熊井
3500323,3500323,埼玉県,比企郡鳩山町,小用
3500307,3500307,埼玉県,比企郡鳩山町,須江
3500304,3500304,埼玉県,比企郡鳩山町,高野倉
3500306,3500306,埼玉県,比企郡鳩山町,竹本
3500312,3500312,埼玉県,比企郡鳩山町,鳩ケ丘
3500313,3500313,埼玉県,比企郡鳩山町,松ケ丘
3500324,3500324,埼玉県,比企郡鳩山町,大豆戸
3550300,3550300,埼玉県,比企郡ときがわ町,以下に掲載がない場合
3550363,3550363,埼玉県,比企郡ときがわ町,大附
3550366,3550366,埼玉県,比企郡ときがわ町,大野
3550365,3550365,埼玉県,比企郡ときがわ町,椚平
3550351,3550351,埼玉県,比企郡ときがわ町,雲河原
3550343,3550343,埼玉県,比企郡ときがわ町,五明
3550356,3550356,埼玉県,比企郡ときがわ町,関堀
3550358,3550358,埼玉県,比企郡ときがわ町,瀬戸元上
3550359,3550359,埼玉県,比企郡ときがわ町,瀬戸元下
3550341,3550341,埼玉県,比企郡ときがわ町,田黒
3550357,3550357,埼玉県,比企郡ときがわ町,田中
3550342,3550342,埼玉県,比企郡ときがわ町,玉川
3550364,3550364,埼玉県,比企郡ときがわ町,西平
3550354,3550354,埼玉県,比企郡ときがわ町,番匠
3550355,3550355,埼玉県,比企郡ときがわ町,馬場
3550344,3550344,埼玉県,比企郡ときがわ町,日影
3550352,3550352,埼玉県,比企郡ときがわ町,別所
3550353,3550353,埼玉県,比企郡ときがわ町,本郷
3550361,3550361,埼玉県,比企郡ときがわ町,桃木
3680000,3680000,埼玉県,秩父郡横瀬町,以下に掲載がない場合
3680071,3680071,埼玉県,秩父郡横瀬町,芦ケ久保
3680072,3680072,埼玉県,秩父郡横瀬町,横瀬
3691400,3691400,埼玉県,秩父郡皆野町,以下に掲載がない場合
3691623,3691623,埼玉県,秩父郡皆野町,大淵
3691621,3691621,埼玉県,秩父郡皆野町,金崎
3691601,3691601,埼玉県,秩父郡皆野町,金沢
3691626,3691626,埼玉県,秩父郡皆野町,上日野沢
3691622,3691622,埼玉県,秩父郡皆野町,国神
3691413,3691413,埼玉県,秩父郡皆野町,下田野
3691625,3691625,埼玉県,秩父郡皆野町,下日野沢
3691624,3691624,埼玉県,秩父郡皆野町,野巻
3691411,3691411,埼玉県,秩父郡皆野町,三沢
3691412,3691412,埼玉県,秩父郡皆野町,皆野
3691300,3691300,埼玉県,秩父郡長瀞町,以下に掲載がない場合
3691312,3691312,埼玉県,秩父郡長瀞町,井戸
3691311,3691311,埼玉県,秩父郡長瀞町,岩田
3691303,3691303,埼玉県,秩父郡長瀞町,中野上
3691305,3691305,埼玉県,秩父郡長瀞町,長瀞
3691302,3691302,埼玉県,秩父郡長瀞町,野上下郷
3691313,3691313,埼玉県,秩父郡長瀞町,風布
3691304,3691304,埼玉県,秩父郡長瀞町,本野上
3691301,3691301,埼玉県,秩父郡長瀞町,矢那瀬
3680100,3680100,埼玉県,秩父郡小鹿野町,以下に掲載がない場合
3680111,3680111,埼玉県,秩父郡小鹿野町,飯田
3680104,3680104,埼玉県,秩父郡小鹿野町,伊豆沢
3680105,3680105,埼玉県,秩父郡小鹿野町,小鹿野
3680113,3680113,埼玉県,秩父郡小鹿野町,河原沢
3680112,3680112,埼玉県,秩父郡小鹿野町,三山
3680101,3680101,埼玉県,秩父郡小鹿野町,下小鹿野
3680102,3680102,埼玉県,秩父郡小鹿野町,長留
3680103,3680103,埼玉県,秩父郡小鹿野町,般若
3680115,3680115,埼玉県,秩父郡小鹿野町,日尾
3680114,3680114,埼玉県,秩父郡小鹿野町,藤倉
3680202,3680202,埼玉県,秩父郡小鹿野町,両神小森
3680201,3680201,埼玉県,秩父郡小鹿野町,両神薄
3550300,3550300,埼玉県,秩父郡東秩父村,以下に掲載がない場合
3550371,3550371,埼玉県,秩父郡東秩父村,大内沢
3550373,3550373,埼玉県,秩父郡東秩父村,奥沢
3550376,3550376,埼玉県,秩父郡東秩父村,皆谷
3550372,3550372,埼玉県,秩父郡東秩父村,坂本
3550377,3550377,埼玉県,秩父郡東秩父村,白石
3550375,3550375,埼玉県,秩父郡東秩父村,御堂
3550374,3550374,埼玉県,秩父郡東秩父村,安戸
3670100,3670100,埼玉県,児玉郡美里町,以下に掲載がない場合
3670103,3670103,埼玉県,児玉郡美里町,阿那志
3670113,3670113,埼玉県,児玉郡美里町,甘粕
3670115,3670115,埼玉県,児玉郡美里町,猪俣
3670107,3670107,埼玉県,児玉郡美里町,北十条
3670112,3670112,埼玉県,児玉郡美里町,木部
3670119,3670119,埼玉県,児玉郡美里町,駒衣
3670101,3670101,埼玉県,児玉郡美里町,小茂田
3670108,3670108,埼玉県,児玉郡美里町,下児玉
3670117,3670117,埼玉県,児玉郡美里町,白石
3670102,3670102,埼玉県,児玉郡美里町,関
3670116,3670116,埼玉県,児玉郡美里町,円良田
3670114,3670114,埼玉県,児玉郡美里町,中里
3670105,3670105,埼玉県,児玉郡美里町,沼上
3670104,3670104,埼玉県,児玉郡美里町,根木
3670118,3670118,埼玉県,児玉郡美里町,広木
3670111,3670111,埼玉県,児玉郡美里町,古郡
3670106,3670106,埼玉県,児玉郡美里町,南十条
3670200,3670200,埼玉県,児玉郡神川町,以下に掲載がない場合
3670234,3670234,埼玉県,児玉郡神川町,池田
3670245,3670245,埼玉県,児玉郡神川町,植竹
3670312,3670312,埼玉県,児玉郡神川町,上阿久原
3670243,3670243,埼玉県,児玉郡神川町,熊野堂
3670236,3670236,埼玉県,児玉郡神川町,小浜
3670248,3670248,埼玉県,児玉郡神川町,四軒在家
3670311,3670311,埼玉県,児玉郡神川町,下阿久原
3670235,3670235,埼玉県,児玉郡神川町,新宿
3670246,3670246,埼玉県,児玉郡神川町,関口
3670231,3670231,埼玉県,児玉郡神川町,中新里
3670232,3670232,埼玉県,児玉郡神川町,新里
3670233,3670233,埼玉県,児玉郡神川町,二ノ宮
3670237,3670237,埼玉県,児玉郡神川町,貫井
3670242,3670242,埼玉県,児玉郡神川町,原新田
3670238,3670238,埼玉県,児玉郡神川町,肥土
3670247,3670247,埼玉県,児玉郡神川町,元阿保
3670241,3670241,埼玉県,児玉郡神川町,元原
3670313,3670313,埼玉県,児玉郡神川町,矢納
3670244,3670244,埼玉県,児玉郡神川町,八日市
3670301,3670301,埼玉県,児玉郡神川町,渡瀬
3690300,3690300,埼玉県,児玉郡上里町,以下に掲載がない場合
3690315,3690315,埼玉県,児玉郡上里町,大御堂
3690303,3690303,埼玉県,児玉郡上里町,忍保
3690301,3690301,埼玉県,児玉郡上里町,金久保
3690307,3690307,埼玉県,児玉郡上里町,嘉美
3690317,3690317,埼玉県,児玉郡上里町,五明
3690306,3690306,埼玉県,児玉郡上里町,七本木
3690305,3690305,埼玉県,児玉郡上里町,神保原町
3690312,3690312,埼玉県,児玉郡上里町,帯刀
3690313,3690313,埼玉県,児玉郡上里町,堤
3690311,3690311,埼玉県,児玉郡上里町,勅使河原
3690316,3690316,埼玉県,児玉郡上里町,長浜
3690304,3690304,埼玉県,児玉郡上里町,八町河原
3690308,3690308,埼玉県,児玉郡上里町,毘沙吐
3690318,3690318,埼玉県,児玉郡上里町,藤木戸
3690302,3690302,埼玉県,児玉郡上里町,黛
3690314,3690314,埼玉県,児玉郡上里町,三町
3691200,3691200,埼玉県,大里郡寄居町,以下に掲載がない場合
3691211,3691211,埼玉県,大里郡寄居町,赤浜
3691233,3691233,埼玉県,大里郡寄居町,秋山
3691214,3691214,埼玉県,大里郡寄居町,今市
3691234,3691234,埼玉県,大里郡寄居町,折原
3691236,3691236,埼玉県,大里郡寄居町,金尾
3691217,3691217,埼玉県,大里郡寄居町,小園
3691202,3691202,埼玉県,大里郡寄居町,桜沢
3691205,3691205,埼玉県,大里郡寄居町,末野
3691213,3691213,埼玉県,大里郡寄居町,鷹巣
3691231,3691231,埼玉県,大里郡寄居町,立原
3691222,3691222,埼玉県,大里郡寄居町,露梨子
3691216,3691216,埼玉県,大里郡寄居町,富田
3691225,3691225,埼玉県,大里郡寄居町,西ノ入
3691212,3691212,埼玉県,大里郡寄居町,西古里
3691224,3691224,埼玉県,大里郡寄居町,鉢形
3691235,3691235,埼玉県,大里郡寄居町,風布
3691204,3691204,埼玉県,大里郡寄居町,藤田
3691221,3691221,埼玉県,大里郡寄居町,保田原
3691223,3691223,埼玉県,大里郡寄居町,三ケ山
3691232,3691232,埼玉県,大里郡寄居町,三品
3691215,3691215,埼玉県,大里郡寄居町,牟礼
3691201,3691201,埼玉県,大里郡寄居町,用土
3691203,3691203,埼玉県,大里郡寄居町,寄居
3450000,3450000,埼玉県,南埼玉郡宮代町,以下に掲載がない場合
3450826,3450826,埼玉県,南埼玉郡宮代町,学園台
3450822,3450822,埼玉県,南埼玉郡宮代町,笠原
3450816,3450816,埼玉県,南埼玉郡宮代町,金原
3450804,3450804,埼玉県,南埼玉郡宮代町,川端
3450834,3450834,埼玉県,南埼玉郡宮代町,国納
3450825,3450825,埼玉県,南埼玉郡宮代町,逆井
3450831,3450831,埼玉県,南埼玉郡宮代町,須賀
3450821,3450821,埼玉県,南埼玉郡宮代町,中央
3450811,3450811,埼玉県,南埼玉郡宮代町,道佛
3450815,3450815,埼玉県,南埼玉郡宮代町,中
3450802,3450802,埼玉県,南埼玉郡宮代町,中島
3450833,3450833,埼玉県,南埼玉郡宮代町,西粂原
3450817,3450817,埼玉県,南埼玉郡宮代町,西原
3450814,3450814,埼玉県,南埼玉郡宮代町,東
3450832,3450832,埼玉県,南埼玉郡宮代町,東粂原
3450813,3450813,埼玉県,南埼玉郡宮代町,東姫宮
3450812,3450812,埼玉県,南埼玉郡宮代町,姫宮
3450827,3450827,埼玉県,南埼玉郡宮代町,本田
3450823,3450823,埼玉県,南埼玉郡宮代町,宮代
3450835,3450835,埼玉県,南埼玉郡宮代町,宮代台
3450803,3450803,埼玉県,南埼玉郡宮代町,宮東
3450801,3450801,埼玉県,南埼玉郡宮代町,百間
3450824,3450824,埼玉県,南埼玉郡宮代町,山崎
3450836,3450836,埼玉県,南埼玉郡宮代町,和戸
3450000,3450000,埼玉県,北葛飾郡杉戸町,以下に掲載がない場合
3450035,3450035,埼玉県,北葛飾郡杉戸町,内田
3450042,3450042,埼玉県,北葛飾郡杉戸町,大島
3450022,3450022,埼玉県,北葛飾郡杉戸町,大塚
3450021,3450021,埼玉県,北葛飾郡杉戸町,北蓮沼
3450001,3450001,埼玉県,北葛飾郡杉戸町,木津内
3450003,3450003,埼玉県,北葛飾郡杉戸町,木野川
3450034,3450034,埼玉県,北葛飾郡杉戸町,倉松
3450014,3450014,埼玉県,北葛飾郡杉戸町,才羽
3450033,3450033,埼玉県,北葛飾郡杉戸町,佐左エ門
3450043,3450043,埼玉県,北葛飾郡杉戸町,下高野
3450044,3450044,埼玉県,北葛飾郡杉戸町,下野
3450036,3450036,埼玉県,北葛飾郡杉戸町,杉戸
3450025,3450025,埼玉県,北葛飾郡杉戸町,清地
3450047,3450047,埼玉県,北葛飾郡杉戸町,高野台東
3450045,3450045,埼玉県,北葛飾郡杉戸町,高野台西
3450046,3450046,埼玉県,北葛飾郡杉戸町,高野台南
3450024,3450024,埼玉県,北葛飾郡杉戸町,堤根
3450013,3450013,埼玉県,北葛飾郡杉戸町,椿
3450031,3450031,埼玉県,北葛飾郡杉戸町,遠野
3450015,3450015,埼玉県,北葛飾郡杉戸町,並塚
3450041,3450041,埼玉県,北葛飾郡杉戸町,茨島
3450011,3450011,埼玉県,北葛飾郡杉戸町,屏風
3450032,3450032,埼玉県,北葛飾郡杉戸町,広戸沼
3450012,3450012,埼玉県,北葛飾郡杉戸町,深輪
3450023,3450023,埼玉県,北葛飾郡杉戸町,本郷
3450004,3450004,埼玉県,北葛飾郡杉戸町,宮前
3450005,3450005,埼玉県,北葛飾郡杉戸町,目沼
3450037,3450037,埼玉県,北葛飾郡杉戸町,本島
3450002,3450002,埼玉県,北葛飾郡杉戸町,鷲巣
3430100,3430100,埼玉県,北葛飾郡松伏町,以下に掲載がない場合
3430101,3430101,埼玉県,北葛飾郡松伏町,魚沼
3430106,3430106,埼玉県,北葛飾郡松伏町,大川戸
3430103,3430103,埼玉県,北葛飾郡松伏町,金杉
3430115,3430115,埼玉県,北葛飾郡松伏町,上赤岩
3430116,3430116,埼玉県,北葛飾郡松伏町,下赤岩
3430105,3430105,埼玉県,北葛飾郡松伏町,田島
3430104,3430104,埼玉県,北葛飾郡松伏町,田島東
3430117,3430117,埼玉県,北葛飾郡松伏町,田中
3430102,3430102,埼玉県,北葛飾郡松伏町,築比地
3430112,3430112,埼玉県,北葛飾郡松伏町,松葉
3430111,3430111,埼玉県,北葛飾郡松伏町,松伏
3430113,3430113,埼玉県,北葛飾郡松伏町,ゆめみ野
3430114,3430114,埼玉県,北葛飾郡松伏町,ゆめみ野東
2600000,2600000,千葉県,千葉市中央区,以下に掲載がない場合
2600852,2600852,千葉県,千葉市中央区,青葉町
2600804,2600804,千葉県,千葉市中央区,赤井町
2600002,2600002,千葉県,千葉市中央区,旭町
2600855,2600855,千葉県,千葉市中央区,市場町
2600833,2600833,千葉県,千葉市中央区,稲荷町
2600856,2600856,千葉県,千葉市中央区,亥鼻
2600834,2600834,千葉県,千葉市中央区,今井
2600815,2600815,千葉県,千葉市中央区,今井町
2600018,2600018,千葉県,千葉市中央区,院内
2600816,2600816,千葉県,千葉市中央区,鵜の森町
2600811,2600811,千葉県,千葉市中央区,大森町
2600813,2600813,千葉県,千葉市中央区,生実町
2600033,2600033,千葉県,千葉市中央区,春日
2600853,2600853,千葉県,千葉市中央区,葛城
2600017,2600017,千葉県,千葉市中央区,要町
2600011,2600011,千葉県,千葉市中央区,亀井町
2600857,2600857,千葉県,千葉市中央区,亀岡町
2600835,2600835,千葉県,千葉市中央区,川崎町
2600802,2600802,千葉県,千葉市中央区,川戸町
2600016,2600016,千葉県,千葉市中央区,栄町
2600832,2600832,千葉県,千葉市中央区,寒川町
2600823,2600823,千葉県,千葉市中央区,塩田町
2600034,2600034,千葉県,千葉市中央区,汐見丘町
2600841,2600841,千葉県,千葉市中央区,白旗
2600021,2600021,千葉県,千葉市中央区,新宿
2600031,2600031,千葉県,千葉市中央区,新千葉
2600027,2600027,千葉県,千葉市中央区,新田町
2600028,2600028,千葉県,千葉市中央区,新町
2600022,2600022,千葉県,千葉市中央区,神明町
2600843,2600843,千葉県,千葉市中央区,末広
2600822,2600822,千葉県,千葉市中央区,蘇我
2600822,2600822,千葉県,千葉市中央区,蘇我町
2600812,2600812,千葉県,千葉市中央区,大巌寺町
2600844,2600844,千葉県,千葉市中央区,千葉寺町
2600026,2600026,千葉県,千葉市中央区,千葉港
2600013,2600013,千葉県,千葉市中央区,中央
2600024,2600024,千葉県,千葉市中央区,中央港
2600042,2600042,千葉県,千葉市中央区,椿森
2600003,2600003,千葉県,千葉市中央区,鶴沢町
2600023,2600023,千葉県,千葉市中央区,出洲港
2600005,2600005,千葉県,千葉市中央区,道場南
2600006,2600006,千葉県,千葉市中央区,道場北
2600025,2600025,千葉県,千葉市中央区,問屋町
2600854,2600854,千葉県,千葉市中央区,長洲
2600826,2600826,千葉県,千葉市中央区,新浜町
2600801,2600801,千葉県,千葉市中央区,仁戸名町
2600032,2600032,千葉県,千葉市中央区,登戸
2600803,2600803,千葉県,千葉市中央区,花輪町
2600824,2600824,千葉県,千葉市中央区,浜野町
2600041,2600041,千葉県,千葉市中央区,東千葉
2600004,2600004,千葉県,千葉市中央区,東本町
2600015,2600015,千葉県,千葉市中央区,富士見
2600045,2600045,千葉県,千葉市中央区,弁天
2600808,2600808,千葉県,千葉市中央区,星久喜町
2600014,2600014,千葉県,千葉市中央区,本千葉町
2600012,2600012,千葉県,千葉市中央区,本町
2600807,2600807,千葉県,千葉市中央区,松ケ丘町
2600044,2600044,千葉県,千葉市中央区,松波
2600831,2600831,千葉県,千葉市中央区,港町
2600814,2600814,千葉県,千葉市中央区,南生実町
2600842,2600842,千葉県,千葉市中央区,南町
2600001,2600001,千葉県,千葉市中央区,都町
2600806,2600806,千葉県,千葉市中央区,宮崎
2600805,2600805,千葉県,千葉市中央区,宮崎町
2600825,2600825,千葉県,千葉市中央区,村田町
2600851,2600851,千葉県,千葉市中央区,矢作町
2600007,2600007,千葉県,千葉市中央区,祐光
2600821,2600821,千葉県,千葉市中央区,若草
2620000,2620000,千葉県,千葉市花見川区,以下に掲載がない場合
2620019,2620019,千葉県,千葉市花見川区,朝日ケ丘
2620017,2620017,千葉県,千葉市花見川区,朝日ケ丘町
2620043,2620043,千葉県,千葉市花見川区,天戸町
2620002,2620002,千葉県,千葉市花見川区,内山町
2620003,2620003,千葉県,千葉市花見川区,宇那谷町
2620048,2620048,千葉県,千葉市花見川区,柏井
2620041,2620041,千葉県,千葉市花見川区,柏井町
2620023,2620023,千葉県,千葉市花見川区,検見川町
2620005,2620005,千葉県,千葉市花見川区,こてはし台
2620013,2620013,千葉県,千葉市花見川区,犢橋町
2620045,2620045,千葉県,千葉市花見川区,作新台
2620014,2620014,千葉県,千葉市花見川区,さつきが丘
2620011,2620011,千葉県,千葉市花見川区,三角町
2620031,2620031,千葉県,千葉市花見川区,武石町
2620004,2620004,千葉県,千葉市花見川区,大日町
2620012,2620012,千葉県,千葉市花見川区,千種町
2620047,2620047,千葉県,千葉市花見川区,長作台
2620044,2620044,千葉県,千葉市花見川区,長作町
2620024,2620024,千葉県,千葉市花見川区,浪花町
2620016,2620016,千葉県,千葉市花見川区,西小中台
2620018,2620018,千葉県,千葉市花見川区,畑町
2620042,2620042,千葉県,千葉市花見川区,花島町
2620025,2620025,千葉県,千葉市花見川区,花園
2620021,2620021,千葉県,千葉市花見川区,花園町
2620046,2620046,千葉県,千葉市花見川区,花見川
2620032,2620032,千葉県,千葉市花見川区,幕張町
2620033,2620033,千葉県,千葉市花見川区,幕張本郷
2620026,2620026,千葉県,千葉市花見川区,瑞穂
2620022,2620022,千葉県,千葉市花見川区,南花園
2620007,2620007,千葉県,千葉市花見川区,み春野
2620015,2620015,千葉県,千葉市花見川区,宮野木台
2620006,2620006,千葉県,千葉市花見川区,横戸台
2620001,2620001,千葉県,千葉市花見川区,横戸町
2630000,2630000,千葉県,千葉市稲毛区,以下に掲載がない場合
2630024,2630024,千葉県,千葉市稲毛区,穴川
2630025,2630025,千葉県,千葉市稲毛区,穴川町
2630052,2630052,千葉県,千葉市稲毛区,あやめ台
2630033,2630033,千葉県,千葉市稲毛区,稲丘町
2630034,2630034,千葉県,千葉市稲毛区,稲毛
2630032,2630032,千葉県,千葉市稲毛区,稲毛台町
2630035,2630035,千葉県,千葉市稲毛区,稲毛町
2630031,2630031,千葉県,千葉市稲毛区,稲毛東
2630053,2630053,千葉県,千葉市稲毛区,柏台
2630042,2630042,千葉県,千葉市稲毛区,黒砂
2630041,2630041,千葉県,千葉市稲毛区,黒砂台
2630043,2630043,千葉県,千葉市稲毛区,小仲台
2630044,2630044,千葉県,千葉市稲毛区,小中台町
2630003,2630003,千葉県,千葉市稲毛区,小深町
2630015,2630015,千葉県,千葉市稲毛区,作草部
2630014,2630014,千葉県,千葉市稲毛区,作草部町
2630002,2630002,千葉県,千葉市稲毛区,山王町
2630051,2630051,千葉県,千葉市稲毛区,園生町
2630013,2630013,千葉県,千葉市稲毛区,千草台
2630016,2630016,千葉県,千葉市稲毛区,天台
2630011,2630011,千葉県,千葉市稲毛区,天台町
2630021,2630021,千葉県,千葉市稲毛区,轟町
2630005,2630005,千葉県,千葉市稲毛区,長沼町
2630001,2630001,千葉県,千葉市稲毛区,長沼原町
2630012,2630012,千葉県,千葉市稲毛区,萩台町
2630023,2630023,千葉県,千葉市稲毛区,緑町
2630054,2630054,千葉県,千葉市稲毛区,宮野木町
2630022,2630022,千葉県,千葉市稲毛区,弥生町
2630004,2630004,千葉県,千葉市稲毛区,六方町
2640000,2640000,千葉県,千葉市若葉区,以下に掲載がない場合
2640031,2640031,千葉県,千葉市若葉区,愛生町
2650063,2650063,千葉県,千葉市若葉区,五十土町
2650052,2650052,千葉県,千葉市若葉区,和泉町
2650075,2650075,千葉県,千葉市若葉区,大井戸町
2640011,2640011,千葉県,千葉市若葉区,大草町
2640013,2640013,千葉県,千葉市若葉区,太田町
2650064,2650064,千葉県,千葉市若葉区,大広町
2640015,2640015,千葉県,千葉市若葉区,大宮台
2640016,2640016,千葉県,千葉市若葉区,大宮町
2640006,2640006,千葉県,千葉市若葉区,小倉台
2640007,2640007,千葉県,千葉市若葉区,小倉町
2650077,2650077,千葉県,千葉市若葉区,御成台
2650046,2650046,千葉県,千葉市若葉区,小間子町
2640020,2640020,千葉県,千葉市若葉区,貝塚
2640023,2640023,千葉県,千葉市若葉区,貝塚町
2640017,2640017,千葉県,千葉市若葉区,加曽利町
2640001,2640001,千葉県,千葉市若葉区,金親町
2650045,2650045,千葉県,千葉市若葉区,上泉町
2650062,2650062,千葉県,千葉市若葉区,川井町
2640014,2640014,千葉県,千葉市若葉区,北大宮台
2650067,2650067,千葉県,千葉市若葉区,北谷津町
2650042,2650042,千葉県,千葉市若葉区,古泉町
2650074,2650074,千葉県,千葉市若葉区,御殿町
2640012,2640012,千葉県,千葉市若葉区,坂月町
2640028,2640028,千葉県,千葉市若葉区,桜木
2640029,2640029,千葉県,千葉市若葉区,桜木北
2650073,2650073,千葉県,千葉市若葉区,更科町
2650065,2650065,千葉県,千葉市若葉区,佐和町
2650044,2650044,千葉県,千葉市若葉区,下泉町
2650076,2650076,千葉県,千葉市若葉区,下田町
2640024,2640024,千葉県,千葉市若葉区,高品町
2650061,2650061,千葉県,千葉市若葉区,高根町
2650066,2650066,千葉県,千葉市若葉区,多部田町
2650071,2650071,千葉県,千葉市若葉区,旦谷町
2640002,2640002,千葉県,千葉市若葉区,千城台東
2640004,2640004,千葉県,千葉市若葉区,千城台西
2640003,2640003,千葉県,千葉市若葉区,千城台南
2640005,2640005,千葉県,千葉市若葉区,千城台北
2640025,2640025,千葉県,千葉市若葉区,都賀
2640033,2640033,千葉県,千葉市若葉区,都賀の台
2640036,2640036,千葉県,千葉市若葉区,殿台町
2650041,2650041,千葉県,千葉市若葉区,富田町
2650043,2650043,千葉県,千葉市若葉区,中田町
2650051,2650051,千葉県,千葉市若葉区,中野町
2640026,2640026,千葉県,千葉市若葉区,西都賀
2650053,2650053,千葉県,千葉市若葉区,野呂町
2640034,2640034,千葉県,千葉市若葉区,原町
2640035,2640035,千葉県,千葉市若葉区,東寺山町
2640032,2640032,千葉県,千葉市若葉区,みつわ台
2640037,2640037,千葉県,千葉市若葉区,源町
2650072,2650072,千葉県,千葉市若葉区,谷当町
2640027,2640027,千葉県,千葉市若葉区,若松台
2640021,2640021,千葉県,千葉市若葉区,若松町
2660000,2660000,千葉県,千葉市緑区,以下に掲載がない場合
2670066,2670066,千葉県,千葉市緑区,あすみが丘
2670067,2670067,千葉県,千葉市緑区,あすみが丘東
2670064,2670064,千葉県,千葉市緑区,板倉町
2660014,2660014,千葉県,千葉市緑区,大金沢町
2670057,2670057,千葉県,千葉市緑区,大木戸町
2670065,2670065,千葉県,千葉市緑区,大椎町
2670054,2670054,千葉県,千葉市緑区,大高町
2670056,2670056,千葉県,千葉市緑区,大野台
2660025,2660025,千葉県,千葉市緑区,落井町
2670055,2670055,千葉県,千葉市緑区,越智町
2670063,2670063,千葉県,千葉市緑区,小山町
2660031,2660031,千葉県,千葉市緑区,おゆみ野
2660034,2660034,千葉県,千葉市緑区,おゆみ野有吉
2660032,2660032,千葉県,千葉市緑区,おゆみ野中央
2660033,2660033,千葉県,千葉市緑区,おゆみ野南
2660011,2660011,千葉県,千葉市緑区,鎌取町
2670051,2670051,千葉県,千葉市緑区,上大和田町
2660021,2660021,千葉県,千葉市緑区,刈田子町
2660015,2660015,千葉県,千葉市緑区,小金沢町
2660016,2660016,千葉県,千葉市緑区,椎名崎町
2670052,2670052,千葉県,千葉市緑区,下大和田町
2660006,2660006,千葉県,千葉市緑区,大膳野町
2660003,2660003,千葉県,千葉市緑区,高田町
2670053,2670053,千葉県,千葉市緑区,高津戸町
2670061,2670061,千葉県,千葉市緑区,土気町
2660022,2660022,千葉県,千葉市緑区,富岡町
2660024,2660024,千葉県,千葉市緑区,中西町
2660001,2660001,千葉県,千葉市緑区,東山科町
2660004,2660004,千葉県,千葉市緑区,平川町
2660002,2660002,千葉県,千葉市緑区,平山町
2660026,2660026,千葉県,千葉市緑区,古市場町
2660007,2660007,千葉県,千葉市緑区,辺田町
2660005,2660005,千葉県,千葉市緑区,誉田町
2660023,2660023,千葉県,千葉市緑区,茂呂町
2670062,2670062,千葉県,千葉市緑区,小食土町
2610000,2610000,千葉県,千葉市美浜区,以下に掲載がない場合
2610012,2610012,千葉県,千葉市美浜区,磯辺
2610005,2610005,千葉県,千葉市美浜区,稲毛海岸
2610013,2610013,千葉県,千葉市美浜区,打瀬
2610001,2610001,千葉県,千葉市美浜区,幸町
2610002,2610002,千葉県,千葉市美浜区,新港
